location,Type of House,Price of m2,Land Area,Total Price Number,Total Price
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,500,427500.0,427.5 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,520,444600.0,444.6 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,540,461700.0,461.7 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,560,478800.0,478.8 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,580,495900.0,495.9 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,600,513000.0,513.0 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,620,530100.0,530.1 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,640,547200.0,547.2 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,660,564300.0,564.3 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,680,581400.0,581.4 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,700,598500.0,598.5 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,720,615600.0,615.6 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,740,632700.0,632.7 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,760,649800.0,649.8 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,780,666900.0,666.9 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,800,684000.0,684.0 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,820,701100.0,701.1 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,840,718200.0,718.2 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,860,735300.0,735.3 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,880,752400.0,752.4 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,900,769500.0,769.5 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,920,786600.0,786.6 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,940,803700.0,803.7 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,960,820800.0,820.8 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,980,837900.0,837.9 tỷ
"Cầu Ông Lãnh, Quận 1",Biệt thự,855.0,1000,855000.0,855.0 tỷ
"Cầu Ông Lãnh, Quận 1",Nhà hẻm,190.0,40,7600.0,7.6 tỷ
"Cầu Ông Lãnh, Quận 1",Nhà hẻm,190.0,60,11400.0,11.4 tỷ
"Cầu Ông Lãnh, Quận 1",Nhà hẻm,190.0,80,15200.0,15.2 tỷ
"Cầu Ông Lãnh, Quận 1",Nhà hẻm,190.0,100,19000.0,19.0 tỷ
"Cầu Ông Lãnh, Quận 1",Nhà hẻm,190.0,120,22800.0,22.8 tỷ
"Cầu Ông Lãnh, Quận 1",Nhà hẻm,190.0,140,26600.0,26.6 tỷ
"Cầu Ông Lãnh, Quận 1",Nhà hẻm,190.0,160,30400.0,30.4 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,60,11970.0,11.97 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,80,15960.0,15.96 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,100,19950.0,19.95 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,120,23940.0,23.94 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,140,27930.0,27.93 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,160,31920.0,31.92 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,180,35910.0,35.91 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,200,39900.0,39.9 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,220,43890.0,43.89 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,240,47880.0,47.88 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,260,51870.0,51.87 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,280,55860.0,55.86 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,300,59850.0,59.85 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,320,63840.0,63.84 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,340,67830.0,67.83 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,360,71820.0,71.82 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,380,75810.0,75.81 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,400,79800.0,79.8 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,420,83790.0,83.79 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,440,87780.0,87.78 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,460,91770.0,91.77 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,480,95760.0,95.76 tỷ
"Cầu Ông Lãnh, Quận 1",Đất thổ cư,199.5,500,99750.0,99.75 tỷ
"Cầu Ông Lãnh, Quận 1",Chung cư,109.25,30,3277.5,3.28 tỷ
"Cầu Ông Lãnh, Quận 1",Chung cư,109.25,50,5462.5,5.46 tỷ
"Cầu Ông Lãnh, Quận 1",Chung cư,109.25,70,7647.5,7.65 tỷ
"Cầu Ông Lãnh, Quận 1",Chung cư,109.25,90,9832.5,9.83 tỷ
"Cầu Ông Lãnh, Quận 1",Chung cư,109.25,110,12017.5,12.02 tỷ
"Cầu Ông Lãnh, Quận 1",Chung cư,109.25,130,14202.5,14.2 tỷ
"Cầu Ông Lãnh, Quận 1",Chung cư,109.25,150,16387.5,16.39 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,60,32445.0,32.45 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,80,43260.0,43.26 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,100,54075.0,54.08 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,120,64890.0,64.89 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,140,75705.0,75.7 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,160,86520.0,86.52 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,180,97335.0,97.33 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,200,108150.0,108.15 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,220,118965.0,118.97 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,240,129780.0,129.78 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,260,140595.0,140.59 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,280,151410.0,151.41 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,300,162225.0,162.22 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,320,173040.0,173.04 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,340,183855.0,183.85 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,360,194670.0,194.67 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,380,205485.0,205.49 tỷ
"Cô Giang, Quận 1",Nhà mặt tiền,540.75,400,216300.0,216.3 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,200,189000.0,189.0 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,220,207900.0,207.9 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,240,226800.0,226.8 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,260,245700.0,245.7 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,280,264600.0,264.6 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,300,283500.0,283.5 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,320,302400.0,302.4 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,340,321300.0,321.3 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,360,340200.0,340.2 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,380,359100.0,359.1 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,400,378000.0,378.0 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,420,396900.0,396.9 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,440,415800.0,415.8 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,460,434700.0,434.7 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,480,453600.0,453.6 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,500,472500.0,472.5 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,520,491400.0,491.4 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,540,510300.0,510.3 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,560,529200.0,529.2 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,580,548100.0,548.1 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,600,567000.0,567.0 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,620,585900.0,585.9 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,640,604800.0,604.8 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,660,623700.0,623.7 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,680,642600.0,642.6 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,700,661500.0,661.5 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,720,680400.0,680.4 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,740,699300.0,699.3 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,760,718200.0,718.2 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,780,737100.0,737.1 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,800,756000.0,756.0 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,820,774900.0,774.9 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,840,793800.0,793.8 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,860,812700.0,812.7 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,880,831600.0,831.6 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,900,850500.0,850.5 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,920,869400.0,869.4 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,940,888300.0,888.3 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,960,907200.0,907.2 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,980,926100.0,926.1 tỷ
"Cô Giang, Quận 1",Biệt thự,945.0,1000,945000.0,945.0 tỷ
"Cô Giang, Quận 1",Nhà hẻm,210.0,40,8400.0,8.4 tỷ
"Cô Giang, Quận 1",Nhà hẻm,210.0,60,12600.0,12.6 tỷ
"Cô Giang, Quận 1",Nhà hẻm,210.0,80,16800.0,16.8 tỷ
"Cô Giang, Quận 1",Nhà hẻm,210.0,100,21000.0,21.0 tỷ
"Cô Giang, Quận 1",Nhà hẻm,210.0,120,25200.0,25.2 tỷ
"Cô Giang, Quận 1",Nhà hẻm,210.0,140,29400.0,29.4 tỷ
"Cô Giang, Quận 1",Nhà hẻm,210.0,160,33600.0,33.6 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,60,13230.0,13.23 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,80,17640.0,17.64 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,100,22050.0,22.05 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,120,26460.0,26.46 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,140,30870.0,30.87 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,160,35280.0,35.28 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,180,39690.0,39.69 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,200,44100.0,44.1 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,220,48510.0,48.51 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,240,52920.0,52.92 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,260,57330.0,57.33 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,280,61740.0,61.74 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,300,66150.0,66.15 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,320,70560.0,70.56 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,340,74970.0,74.97 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,360,79380.0,79.38 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,380,83790.0,83.79 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,400,88200.0,88.2 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,420,92610.0,92.61 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,440,97020.0,97.02 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,460,101430.0,101.43 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,480,105840.0,105.84 tỷ
"Cô Giang, Quận 1",Đất thổ cư,220.5,500,110250.0,110.25 tỷ
"Cô Giang, Quận 1",Chung cư,120.75,30,3622.5,3.62 tỷ
"Cô Giang, Quận 1",Chung cư,120.75,50,6037.5,6.04 tỷ
"Cô Giang, Quận 1",Chung cư,120.75,70,8452.5,8.45 tỷ
"Cô Giang, Quận 1",Chung cư,120.75,90,10867.5,10.87 tỷ
"Cô Giang, Quận 1",Chung cư,120.75,110,13282.5,13.28 tỷ
"Cô Giang, Quận 1",Chung cư,120.75,130,15697.5,15.7 tỷ
"Cô Giang, Quận 1",Chung cư,120.75,150,18112.5,18.11 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,60,35535.0,35.53 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,80,47380.0,47.38 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,100,59225.0,59.23 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,120,71070.0,71.07 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,140,82915.0,82.92 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,160,94760.0,94.76 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,180,106605.0,106.61 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,200,118450.0,118.45 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,220,130295.0,130.29 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,240,142140.0,142.14 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,260,153985.0,153.99 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,280,165830.0,165.83 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,300,177675.0,177.68 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,320,189520.0,189.52 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,340,201365.0,201.37 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,360,213210.0,213.21 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,380,225055.0,225.06 tỷ
"Đa Kao, Quận 1",Nhà mặt tiền,592.25,400,236900.0,236.9 tỷ
"Đa Kao, Quận 1",Biệt thự,1.03,200,206.0,206 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,220,226.6,227 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,240,247.20000000000002,247 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,260,267.8,268 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,280,288.40000000000003,288 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,300,309.0,309 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,320,329.6,330 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,340,350.2,350 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,360,370.8,371 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,380,391.40000000000003,391 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,400,412.0,412 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,420,432.6,433 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,440,453.2,453 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,460,473.8,474 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,480,494.40000000000003,494 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,500,515.0,515 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,520,535.6,536 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,540,556.2,556 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,560,576.8000000000001,577 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,580,597.4,597 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,600,618.0,618 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,620,638.6,639 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,640,659.2,659 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,660,679.8000000000001,680 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,680,700.4,700 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,700,721.0,721 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,720,741.6,742 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,740,762.2,762 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,760,782.8000000000001,783 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,780,803.4,803 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,800,824.0,824 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,820,844.6,845 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,840,865.2,865 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,860,885.8000000000001,886 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,880,906.4,906 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,900,927.0,927 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,920,947.6,948 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,940,968.2,968 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,960,988.8000000000001,989 triệu
"Đa Kao, Quận 1",Biệt thự,1.03,980,1009.4,1.01 tỷ
"Đa Kao, Quận 1",Biệt thự,1.03,1000,1030.0,1.03 tỷ
"Đa Kao, Quận 1",Nhà hẻm,230.0,40,9200.0,9.2 tỷ
"Đa Kao, Quận 1",Nhà hẻm,230.0,60,13800.0,13.8 tỷ
"Đa Kao, Quận 1",Nhà hẻm,230.0,80,18400.0,18.4 tỷ
"Đa Kao, Quận 1",Nhà hẻm,230.0,100,23000.0,23.0 tỷ
"Đa Kao, Quận 1",Nhà hẻm,230.0,120,27600.0,27.6 tỷ
"Đa Kao, Quận 1",Nhà hẻm,230.0,140,32200.0,32.2 tỷ
"Đa Kao, Quận 1",Nhà hẻm,230.0,160,36800.0,36.8 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,60,14490.0,14.49 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,80,19320.0,19.32 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,100,24150.0,24.15 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,120,28980.0,28.98 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,140,33810.0,33.81 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,160,38640.0,38.64 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,180,43470.0,43.47 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,200,48300.0,48.3 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,220,53130.0,53.13 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,240,57960.0,57.96 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,260,62790.0,62.79 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,280,67620.0,67.62 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,300,72450.0,72.45 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,320,77280.0,77.28 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,340,82110.0,82.11 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,360,86940.0,86.94 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,380,91770.0,91.77 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,400,96600.0,96.6 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,420,101430.0,101.43 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,440,106260.0,106.26 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,460,111090.0,111.09 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,480,115920.0,115.92 tỷ
"Đa Kao, Quận 1",Đất thổ cư,241.5,500,120750.0,120.75 tỷ
"Đa Kao, Quận 1",Chung cư,132.25,30,3967.5,3.97 tỷ
"Đa Kao, Quận 1",Chung cư,132.25,50,6612.5,6.61 tỷ
"Đa Kao, Quận 1",Chung cư,132.25,70,9257.5,9.26 tỷ
"Đa Kao, Quận 1",Chung cư,132.25,90,11902.5,11.9 tỷ
"Đa Kao, Quận 1",Chung cư,132.25,110,14547.5,14.55 tỷ
"Đa Kao, Quận 1",Chung cư,132.25,130,17192.5,17.19 tỷ
"Đa Kao, Quận 1",Chung cư,132.25,150,19837.5,19.84 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,60,32445.0,32.45 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,80,43260.0,43.26 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,100,54075.0,54.08 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,120,64890.0,64.89 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,140,75705.0,75.7 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,160,86520.0,86.52 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,180,97335.0,97.33 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,200,108150.0,108.15 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,220,118965.0,118.97 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,240,129780.0,129.78 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,260,140595.0,140.59 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,280,151410.0,151.41 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,300,162225.0,162.22 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,320,173040.0,173.04 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,340,183855.0,183.85 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,360,194670.0,194.67 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,380,205485.0,205.49 tỷ
"Nguyễn Cư Trinh, Quận 1",Nhà mặt tiền,540.75,400,216300.0,216.3 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,200,189000.0,189.0 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,220,207900.0,207.9 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,240,226800.0,226.8 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,260,245700.0,245.7 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,280,264600.0,264.6 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,300,283500.0,283.5 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,320,302400.0,302.4 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,340,321300.0,321.3 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,360,340200.0,340.2 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,380,359100.0,359.1 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,400,378000.0,378.0 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,420,396900.0,396.9 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,440,415800.0,415.8 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,460,434700.0,434.7 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,480,453600.0,453.6 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,500,472500.0,472.5 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,520,491400.0,491.4 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,540,510300.0,510.3 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,560,529200.0,529.2 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,580,548100.0,548.1 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,600,567000.0,567.0 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,620,585900.0,585.9 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,640,604800.0,604.8 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,660,623700.0,623.7 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,680,642600.0,642.6 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,700,661500.0,661.5 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,720,680400.0,680.4 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,740,699300.0,699.3 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,760,718200.0,718.2 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,780,737100.0,737.1 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,800,756000.0,756.0 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,820,774900.0,774.9 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,840,793800.0,793.8 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,860,812700.0,812.7 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,880,831600.0,831.6 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,900,850500.0,850.5 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,920,869400.0,869.4 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,940,888300.0,888.3 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,960,907200.0,907.2 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,980,926100.0,926.1 tỷ
"Nguyễn Cư Trinh, Quận 1",Biệt thự,945.0,1000,945000.0,945.0 tỷ
